            6. Чисельність наявного населення в розрізі регіонів                                            ,,,,,,,
"                              районів, міст, селищ міського типу1",,,,,,,
,,,,,,,
,,,        (на 1 січня; осіб),,,,
,2013,2014,2015,,,,
,,,,,,,
  Артемівськ (міськрада),"103,977","103,493","103,027",,,,
    Міське населення,"103,977","103,493","103,027",,,,
        м. Артемівськ,"77,620","77,474","77,177",,,,
        м. Соледар,"11,708","11,560","13,721",,,,
        м. Часів Яр,"13,999","13,817","11,486",,,,
        смт Красна Гора,650,642,643,,,,
  м. Вугледар,"15,357","15,294","15,267",,,,
  Горлівка (міськрада),"277,117","274,694","271,096",,,,
    Міське населення,"275,040","272,647","269,067",,,,
        м. Горлівка,"256,714","254,416","250,991",,,,
        смт Гольмівський,"6,989","6,981","6,914",,,,
        смт Зайцеве,"3,459","3,346","3,314",,,,
        смт Пантелеймонівка,"7,878","7,904","7,848",,,,
    Сільське населення,"2,077","2,047","2,029",,,,
  Дебальцеве (міськрада),"45,983","45,679","45,178",,,,
    Міське населення,"45,983","45,679","45,178",,,,
        м. Дебальцеве,"25,774","25,525","25,184",,,,
        м. Світлодарськ,"12,164","12,127","12,042",,,,
        смт Миронівський,"8,045","8,027","7,952",,,,
  Дзержинськ (міськрада),"73,592","72,806","72,118",,,,
    Міське населення,"70,274","69,502","68,833",,,,
        м. Дзержинськ,"35,296","34,750","34,378",,,,
        м. Артемове,"5,598","5,567","5,498",,,,
        смт Кірове,"10,209","10,148","10,055",,,,
        смт Курдюмівка,893,865,839,,,,
        смт Ленінське,"1,598","1,588","1,575",,,,
        смт Неліпівка,"1,104","1,101","1,096",,,,
        смт Новгородське,"10,850","10,788","10,720",,,,
        смт Петрівка,"1,117","1,110","1,102",,,,
        смт Щербинівка,"3,609","3,585","3,570",,,,
    Сільське населення,"3,318","3,304","3,285",,,,
  Димитров (міськрада),"50,653","50,526","50,360",,,,
    Міське населення,"49,646","49,519","49,353",,,,
        м. Димитров,"49,646","49,519","49,353",,,,
    Сільське населення,"1,007","1,007","1,007",,,,
  Добропілля (міськрада),"63,527","62,942","62,615",,,,
    Міське населення,"63,458","62,877","62,569",,,,
        м. Добропілля,"31,196","30,884","30,697",,,,
        м. Білицьке,"8,691","8,627","8,577",,,,
        м. Білозерське,"16,101","15,916","15,830",,,,
        смт Водянське,"1,567","1,564","1,548",,,,
        смт Новодонецьке,"5,903","5,886","5,917",,,,
    Сільське населення,69,65,46,,,,
  Докучаєвськ (міськрада),"24,527","24,425","24,211",,,,
    Міське населення,"23,733","23,641","23,445",,,,
        м. Докучаєвськ,"23,733","23,641","23,445",,,,
    Сільське населення,794,784,766,,,,
  Дружківка (міськрада),"69,714","69,407","69,155",,,,
    Міське населення,"68,963","68,654","68,404",,,,
        м. Дружківка,"59,863","59,596","59,400",,,,
        смт Олексієво-Дружківка,"7,704","7,670","7,625",,,,
        смт Новогригорівка,384,380,377,,,,
        смт Новомиколаївка,100,97,97,,,,
        смт Райське,912,911,905,,,,
    Сільське населення,751,753,751,,,,
  Єнакієве (міськрада),"111,262","109,315","107,587",,,,
    Міське населення,"109,970","108,035","106,328",,,,
        м. Єнакієве,"82,629","81,054","79,670",,,,
        м. Юнокомунарівськ,"14,154","13,945","13,740",,,,
        смт Дружне,676,679,676,,,,
        смт Карло-Марксове,"9,852","9,734","9,637",,,,
        смт Корсунь,"2,659","2,623","2,605",,,,
    Сільське населення,"1,292","1,280","1,259",,,,
  Жданівка (міськрада),"13,213","13,142","13,061",,,,
    Міське населення,"13,117","13,047","12,970",,,,
        м. Жданівка,"12,352","12,301","12,237",,,,
        смт Вільхівка,765,746,733,,,,
    Сільське населення,96,95,91,,,,
  м. Кіровське,"28,291","28,155","27,896",,,,
  м. Костянтинівка,"77,066","76,065","75,040",,,,
  Краматорськ (міськрада),"197,752","196,242","194,235",,,,
    Міське населення,"197,008","195,496","193,493",,,,
        м. Краматорськ,"164,283","162,811","160,895",,,,
        смт Біленьке,"9,402","9,407","9,335",,,,
        смт Комишуваха,488,490,491,,,,
        смт Красноторка,"2,995","2,975","2,984",,,,
        смт Малотаранівка,"3,690","3,709","3,719",,,,
        смт Олександрівка,419,416,419,,,,
        смт Софіївка,858,855,854,,,,
        смт Шабельківка,"4,421","4,412","4,394",,,,
        смт Ясна Поляна,"2,159","2,148","2,150",,,,
        смт Ясногірка,"8,293","8,273","8,252",,,,
    Сільське населення,744,746,742,,,,
  Красний Лиман (міськрада),"23,497","23,390","23,278",,,,
    Міське населення,"22,509","22,409","22,315",,,,
        м. Красний Лиман,"22,509","22,409","22,315",,,,
    Сільське населення,988,981,963,,,,
  Красноармійськ (міськрада),"77,379","76,948","76,518",,,,
    Міське населення,"77,379","76,948","76,518",,,,
        м. Красноармійськ,"64,895","64,533","64,251",,,,
        м. Родинське,"10,698","10,641","10,512",,,,
        смт Шевченко,"1,786","1,774","1,755",,,,
  Макіївка (міськрада),"392,221","389,879","385,851",,,,
    Міське населення,"391,155","388,836","384,856",,,,
        м. Макіївка,"353,918","351,820","348,173",,,,
        смт Велике Оріхове,605,603,597,,,,
        смт Високе,474,463,457,,,,
        смт Вугляр,"1,093","1,086","1,087",,,,
        смт Грузько-Зорянське,"1,367","1,346","1,333",,,,
        смт Грузько-Ломівка,632,622,614,,,,
        смт Гусельське,461,459,457,,,,
        смт Землянки,"1,731","1,732","1,715",,,,
        смт Красний Октябр,917,912,893,,,,
        смт Кринична,"4,503","4,516","4,485",,,,
        смт Колосникове,609,602,598,,,,
        смт Лісне,137,136,132,,,,
        смт Маяк,"1,202","1,193","1,180",,,,
        смт Межове,"1,211","1,202","1,193",,,,
        смт Нижня Кринка,"13,880","13,820","13,690",,,,
        смт Пролетарське,"3,220","3,190","3,159",,,,
        смт Свердлове,"1,516","1,487","1,470",,,,
        смт Ясинівка,"3,679","3,647","3,623",,,,
    Сільське населення,"1,066","1,043",995,,,,
  Маріуполь (міськрада),"483,679","480,406","476,827",,,,
    Міське населення,"482,770","479,496","475,929",,,,
        м. Маріуполь,"461,810","458,533","455,063",,,,
        смт Сартана,"10,783","10,779","10,728",,,,
        смт Старий Крим,"6,047","6,051","6,025",,,,
        смт Талаківка,"4,130","4,133","4,113",,,,
    Сільське населення,909,910,898,,,,
  м. Новогродівка,"15,398","15,247","15,170",,,,
  Селидове (міськрада),"54,201","53,754","53,274",,,,
    Міське населення,"54,201","53,754","53,274",,,,
        м. Селидове,"24,145","23,989","23,793",,,,
        м. Гірник,"11,641","11,510","11,378",,,,
        м.Українськ,"11,994","11,928","11,824",,,,
        смт Вишневе,260,260,257,,,,
        смт Гостре,675,660,647,,,,
        смт Комишівка,437,430,457,,,,
        смт Курахівка,"3,060","3,007","2,968",,,,
        смт Цукурине,"1,989","1,970","1,950",,,,
  Слов'янськ (міськрада),"137,783","136,883","135,404",,,,
    Міське населення,"137,783","136,883","135,404",,,,
        м. Слов'янськ,"117,445","116,694","115,421",,,,
        м. Миколаївка,"15,684","15,559","15,391",,,,
        м. Святогірськ,"4,654","4,630","4,592",,,,
  Сніжне (міськрада),"70,596","69,979","69,205",,,,
    Міське населення,"69,822","69,232","68,472",,,,
        м. Сніжне,"48,485","48,003","47,457",,,,
        смт Андріївка,"2,215","2,194","2,146",,,,
        смт Бражине,326,316,312,,,,
        смт Гірницьке,"1,178","1,170","1,160",,,,
        смт Залісне,"2,417","2,421","2,407",,,,
        смт Лиманчук,903,902,890,,,,
        смт Никифорове,368,368,358,,,,
        смт Первомайське,522,511,502,,,,
        смт Первомайський,"2,837","2,827","2,801",,,,
        смт Побєда,537,539,542,,,,
        смт Сєверне,"10,034","9,981","9,897",,,,
    Сільське населення ,774,747,733,,,,
,,,,,,,
  Торез (міськрада),"81,062","80,048","78,825",,,,
    Міське населення,"81,062","80,048","78,825",,,,
        м. Торез,"57,998","56,993","55,924",,,,
        смт Пелагіївка,"17,985","18,008","17,882",,,,
        смт Розсипне,"5,079","5,047","5,019",,,,
  Харцизьк (міськрада),"104,335","103,226","102,054",,,,
    Міське населення,"103,408","102,314","101,156",,,,
        м. Харцизьк,"59,315","58,641","58,040",,,,
        м. Зугрес,"18,553","18,474","18,184",,,,
        м. Іловайськ,"15,949","15,808","15,667",,,,
        смт Войкове,34,34,37,,,,
        смт Гірне,"3,402","3,389","3,346",,,,
        смт Зуївка,"3,220","3,165","3,132",,,,
        смт Миколаївка,147,125,123,,,,
        смт Покровка,167,168,167,,,,
        смт Троїцько-Харцизьк,"1,002",960,934,,,,
        смт Шахтне,829,790,786,,,,
        смт Широке,790,760,740,,,,
